张金福	2	2017-09-19 13:15	为什么要做的这么难用，每个功能打开慢的要死，或者就是打不开，你们自己都不试用么
11********@qq.com	2	2017-09-19 13:09	太垃圾了，太缓慢
150********@163.com	2	2017-09-18 21:51	平安。技术员都在吃shi吗，什么。辣鸡。APP
****釆	2	2017-09-18 17:33	差差差，超级差，卡卡卡，超级卡
huafans012****5063	2	2017-09-17 17:12	这是我手机里面最烂的一个app，太慢，太卡。正在卸与不卸之间徘徊
9****58@qq.com	2	2017-09-17 13:15	能不能给零星？实在太垃圾了
****尊	2	2017-09-17 09:11	“加载核心文件识别库失败”，要验证身份上传身份证，无论上传还是拍照，都是这样的显示，卸载后重装口袋银行，还是这样，看了网友们评论，呵呵了
****me	1	2017-09-17 02:15	好强大的App
****11	2	2017-09-16 21:37	卡，慢，卡，慢
huafans01****8260	2	2017-09-16 09:28	平安信用卡额度涨得快，服务不好，微信不能查账单，短信也不行，也不会主动出账单提醒，逾期好久才发信息催债有毛用，恼火！app功能太多没几个实用，只会卡手机，一星都不想给！
斑駁	2	2017-09-15 16:58	更新是为了给差评
****ea	2	2017-09-15 14:41	真他妈的慢啊
135****7140	2	2017-09-15 09:14	卡，慢，广告漫天飞=垃圾
思无痕	2	2017-09-14 07:56	垃圾 垃圾 垃圾 这就一广告集合体，卡得一逼，直接换银行
青叶飘渺	2	2017-09-13 21:46	太差了，平安的技术员都在吃屎吗？这么卡这么烂的版本也写的出来？而且这么久都不修改卡慢加载的问题！真想给零分，软件越更新越差，还不理会用户反馈。
136****2585	2	2017-09-13 14:24	真的差到爆炸
顺泰国际	2	2017-09-12 16:39	又卡又垃圾，还一打开就遭到他们广告的一万点暴击，真他妈恶心！
huafans01****9874	2	2017-09-12 07:16	太差了 都什么年代了 还整个弹出窗口 分享送流量 还没发关 打开那个都跟着你 差劲 给零分
安静	4	2017-09-12 04:24	灵用金怎么打不开
****ang	2	2017-09-11 20:27	最垃圾
****911	2	2017-09-10 10:56	不成熟的app就他妈不要放出来，哎
****F	6	2017-09-09 09:46	我以为我刚买的手机又不够快了，进来一看大家都吐槽，平安APP确实太慢太卡了。
huafans011****0092	2	2017-09-09 09:43	就是打不开，太差了
****生！	1	2017-09-07 18:15	好评
13****417@qq.com	2	2017-09-07 13:42	这APP差到极点，卡的比比。开发人员自己都不试吗
185****0399	2	2017-09-07 09:46	超级卡超级垃圾的，我还以为是我版本下的不对，后来怀疑手机不行，最后无数次验证发现，这款APP绝对垃圾
荩歌	2	2017-09-06 13:44	平安信用卡就是一大坑，应用做的也炒鸡不走心，手动再见
137****6229	2	2017-09-05 10:24	不能直观的看到自己投资了哪些产品，还要挨个去点开，非常不方便！
晚晚	2	2017-09-05 10:10	好慢，好多地方点了都没反应，真不敢相信平安的app这么差
水强	2	2017-09-04 15:24	咔咔咔咔咔咔，。。。。
一个怪人	2	2017-09-02 16:19	垃圾软件，加载中 加载半天
蜀山	2	2017-09-02 08:58	太垃圾了，打不开
****又一春♛	2	2017-09-01 21:13	越更新越垃圾
刘啟明	2	2017-09-01 19:43	垃圾，越更新越卡
斑駁	2	2017-09-01 12:13	平安的软件都垃圾
nnl_****chen	2	2017-08-31 23:29	垃圾中的垃圾。怎么会有这种app的存在？不停地加载加载，做这么花哨有个卵用？就冲这app，全面放弃与平安有关的所有业务！
****說ｗǒ.	2	2017-08-31 17:17	平安银行，一个拥有很垃圾APP的银行
****Shi	2	2017-08-31 15:43	信用卡界面都刷不出来，有没有测试啊，太垃圾了
che****@digitalchina.com	2	2017-08-31 12:40	一个字，垃圾，升级后功能都打不开
****ainc	2	2017-08-31 11:54	绝对时垃圾中的战斗圾！竜给负星吗？？
****art	2	2017-08-30 10:25	最烦的就是这种把旧有版本彻底抛弃，然后重新安装新的APP的行为了。
136****0307	2	2017-08-29 22:36	慢慢慢慢慢慢
z****8128	2	2017-08-29 14:44	太不好用
****666	2	2017-08-29 14:21	用过最最最垃圾的一个银行软件，真叫慢还各种不好用，这么大个平安就不能找个专业点的队伍啊！强烈👎👎鄙视👎鄙视👎
Elie	2	2017-08-29 02:24	特别差，特别差，特别差，最新一版超级卡，超级烂
斑駁	2	2017-08-28 17:59	最垃圾的软件 臃肿不堪
****n	2	2017-08-28 11:23	整天不知道加载(⊙o⊙)啥？慢死大死。。。。没见过大公司这么差的软件
****爽	2	2017-08-27 20:49	垃圾，一直打不开，放后台一分钟吃了我500流量
****1	2	2017-08-27 10:06	越来越辣鸡，登不上去，登录慢，页面花哨
大胜利	1	2017-08-26 20:40	OK拉
飞人	2	2017-08-26 12:23	如果可以负⭐的话我愿意写10000个，我的流量全给你了 垃圾垃圾垃圾 重要事情说三遍，找个功能半天找不到 我打算把所有平安卡全部注销 这就是世界500强开发出来的APP
h'h	2	2017-08-26 08:30	用户体验极差，一星都嫌多
HWM****SPOK	8	2017-08-25 17:01	不好说，那个密码总是要输入几遍。
****cer	2	2017-08-25 10:24	同感辣鸡
心想事成	2	2017-08-23 22:16	没有以前旧版本好用，
****c123	2	2017-08-23 10:17	加载中！加载中！要崩溃了，花里胡哨的界面，蜗牛的速度！这一版差！差！差！
H****Yuan	2	2017-08-23 09:33	太垃圾了，登陆半天上不去，关闭重启几次都不行， 赶紧出新版本更新这bug吧
无所谓	2	2017-08-23 08:17	我手机里20多个app就你们世界五百强最难用了，半个小时打不开。
仙桃园	2	2017-08-23 01:06	广告太多了
135****0537@139.com	4	2017-08-22 17:34	太慢太慢太慢太慢太慢
小勾勾	4	2017-08-22 11:16	垃圾中的战斗力，操
青山绿水	2	2017-08-22 07:12	卡卡卡卡卡卡，不要这么垃圾
huafans011****6219	1	2017-08-22 01:29	帅
****07	2	2017-08-21 16:56	垃圾APP logo转半天进不去
183****2326	2	2017-08-21 00:30	垃圾
****6666	2	2017-08-21 00:00	新版太太太卡好垃圾难用，不想用了！广告不是一般的多
雨过天晴	2	2017-08-20 22:33	很少能打开，一直处于加载中……，无语，超卡，太慢了。
****mf	2	2017-08-20 19:49	太菜了，点击进去然后加载，然后卡回再登录，然后重复以前动作，进不去。永远开回到最初
huafans011****3359	2	2017-08-20 12:59	卡的拉稀，尼玛密码输入一个数字要等app喘口气才能再输下一个。祝尼玛早日倒闭！
huafans01****6336	2	2017-08-20 12:52	垃圾中的垃圾！卡的要死，一颗星都太多
kk	2	2017-08-19 23:44	给一星感觉都多了，自从到新版本连账都转不了，越来越差
酔千旬	4	2017-08-19 21:11	功能暂且不说，哪个银行的都差不多。关键是打开APP时的广告太不要脸了，非得要手动去关，还TM非常不好关！
A三秋叶	2	2017-08-19 14:19	流量消耗第一，每天几十兆的流量，尼玛，什么情况
****份	2	2017-08-19 13:43	软件太差劲了，点老半天没反应，相信很多人同感吧！垃圾
135****0640	2	2017-08-18 11:21	荣耀7i安全认证调不起摄像头，有bug
逆向飞翔	2	2017-08-17 18:02	太垃圾了，一个银行的软件，实用性太差，搞那么多花里胡哨的没用的东西，全是广告，新闻，推荐，还有投资，乱七八糟，设计者简直脑残，自己该用的东西不用心，想把一个app搞成门户网站样式？希望能简单明了，清爽不油腻。
4********@qq.com	2	2017-08-17 12:56	新版本垃圾，卡死，进不去。又两天登录不进去了。死垃圾
8********@qq.com	2	2017-08-16 21:50	不好用，转账功能总出错
15****001@qq.com	2	2017-08-16 17:59	更新到4.0后，都用不了了，一进入就慢的死
****ng	4	2017-08-16 08:48	慢，好慢；卡，好卡
****369	8	2017-08-15 23:03	什么时候能用指纹登录就好了
赤记	8	2017-08-15 12:13	以旧换新怎么打不开？
Mary	2	2017-08-15 07:29	太差了，下完新的根本不能用！
小吕	2	2017-08-14 21:07	鸡毛玩意儿，慢的要死
133****9949	1	2017-08-14 16:39	上周办的卡，这个口袋银行APP真心好用，居然还有手势验证
奇****52桐桐	2	2017-08-13 12:01	打不开，进不去，怎么用？
王者荣耀	1	2017-08-13 11:25	用起来很舒服的界面
****en	2	2017-08-13 10:35	越来越差了，网银安装完了点不了完成，手机银行也不好用
小苏	2	2017-08-13 07:37	因为我看了评论我就没有升级，我用老版本非常好用，有了新版本了，要更新我没有更新，到8月9号我打开平安信用卡的软件却不能打开，手机📱显示参数不匹配无发打开！真它妈的垃圾软件！
****911	2	2017-08-12 22:02	软件屎一样 重复弹出输入密码。
****伞	2	2017-08-12 17:35	尼玛的！打开一次之后就在打不开了！一直在加载。能做出这种程序的公司也是厉害了
11********@qq.com	2	2017-08-08 16:46	太垃圾了，卡的要死，反应迟钝
135****2041	2	2017-08-08 15:07	为什么安装不了
****alu	2	2017-08-08 14:34	越升级越难用
****99	2	2017-08-08 08:26	还是以前的老版本好用，消费信息提示及时。只要消费就有信息提醒。这个新版本真的不好用，信用卡消费信息不提示。只有登录app才能看到。有的时候还闪退。
铁壳	2	2017-08-07 16:03	打不开
135****6855	2	2017-08-07 02:46	垃圾！转账都出问题，越来越难用
sine	2	2017-08-06 20:42	越更新打开越慢！
****me	1	2017-08-06 12:47	综合大金融平台，有效开发金融的核心价值：信用金融
****777	2	2017-08-06 12:10	太卡了。开数据设置手势，查下余额就跑了10M流量。你是电信卧底吧？
135****9568	2	2017-08-05 09:44	不管网络好不好，好卡，版本好差
m****2016	2	2017-08-05 09:40	打开特慢动不动就半天没有反应，操作中途就死机
137****4550	2	2017-08-04 18:05	更新一下，登都登不进，垃圾，抓狂了要
钟****国平安）	4	2017-08-04 15:18	功能多确实很方便，但是经常卡机，非常地希望平安公司能将保险贷款之类的功能去除，因为贵司软件的运行根本不足以支持这么多后台的运行，导致每进入一次都需要重复几次登录，慎致还有闪退，需要学习平安证券，没办法做到全面支持的时候，果断放弃其他端口接入，以免流失客户
1****6789	2	2017-08-04 09:18	华为无法打开指纹识别，不支持android7.0
134****1073	2	2017-08-03 20:33	实在……太差了，开发人员能看到这个信息吗，你们每天在更新，但感觉不到更新完之后有什么进步，还越来越卡，觉得没法用下去了，前两天还出现了系统崩溃完全无法登录，难道就不内测的吗？？？？
b****rfly	4	2017-08-03 16:47	闪退，登陆不了
****ory	6	2017-08-03 13:32	ATM机转账太慢，昨晚转的帐现在都没到
小马兄弟	4	2017-08-03 11:36	刚用的时候还可以，这两天要么登陆不上去，要么半天登陆上去但是操作不了。
****ent	2	2017-08-03 11:33	经常登录不上，网页优化得太烂了
头狼	2	2017-08-03 11:21	太垃圾了。动不动就打不开
0086186****6641	2	2017-08-03 11:20	以前那个版本比这个好用，这个老是登录不进去，还老出现配置错误，程序员是干嘛了啊！
皑丶	2	2017-08-03 10:48	更新一次打都打不开，玩毛线
lo****n163	2	2017-08-03 10:45	客户端已经不能登陆了
卧龙先生	2	2017-08-03 10:44	cao你吗的奇妙银行。三天两头的有问题，进不去，干脆直接关掉算了，没本事就不要搞软件
lian****ghui	2	2017-08-03 10:42	从来没有见过这么垃圾的软件，登陆不了
huafans012****7820	2	2017-08-03 10:09	什么垃圾，软件测试都不测的吗，根本没法用，要不就登录不上，好不容易登不上各种显示网络故障
****987	2	2017-08-03 10:03	升级之后卡的要死，
****雨	2	2017-08-03 09:58	不好用
俊兴同学	2	2017-08-03 00:12	卡死了，垃圾不如，一星不值。
135****4663	2	2017-08-02 19:52	真的太垃圾了 以后都不会用平安的卡
沉默味道	2	2017-08-02 17:21	我不知道为什么会开发出这种东西，你们推出前没有测一下用户体验？
0000	2	2017-08-02 16:55	软件是真他妈垃圾
****～	4	2017-08-02 16:36	老是网络不行，自动填充验证码就好比段誉的六脉神剑，时灵时不灵
****ence	2	2017-08-02 16:12	新版本有问题，一直要登录，一直进不了还款中心
****jir	2	2017-08-02 16:07	数据接收太慢了，龟速急不死你!
huafans011****0222	4	2017-08-02 16:04	垃圾软件，测试好了再退出
伊廷卫	2	2017-08-02 16:02	最垃圾的银行类爱屁屁，没有之一
****op	2	2017-08-02 16:00	APP运行太慢，太卡，老是出现系统繁忙等一些问题，有的银行比平安银行牛逼，人家APP都没有卡死和运行慢，垃圾死了，早知道不办平安银行卡了
huafans01****3054	2	2017-08-02 15:53	占空间那么大，还不好用，经常出问题！！！
huafans011****4224	2	2017-08-02 15:36	辣鸡，老是进不去，
无形	2	2017-08-02 15:25	垃圾打不开
陈凤生	4	2017-08-02 15:25	用得够气人的，明明密码对的，一进去就系统繁忙
****mcj	2	2017-08-02 15:19	软件卡的要死，无线网不能用，数据登录慢的很，建议大家不要用！！！！
路人甲	2	2017-08-02 15:13	太垃圾了，没看到过这么卡的软件，手机淘宝，京东都能很好运行，平安银行软件和12306有的一拼，高大上的银行做出这样的软件实在是匪夷所思！！！
l****p00l	2	2017-08-02 15:11	没有比这更垃圾的app，谁用谁知道
想想	4	2017-08-02 15:10	怎么那么慢
183****2511	6	2017-08-02 14:22	功能还行，就是软件卡的吐血，有待优化
****宜	2	2017-08-02 14:16	最差的一次升级。我把评一颗星的都赞了一遍。
谁の名は	2	2017-08-02 13:52	连不上网，加载不出来，十次有一次能上已经很不错了
133****0057	2	2017-08-02 13:48	太差了，总是无法登录
huafans01****9224	2	2017-08-02 13:25	垃圾得要死，那么多银行系统，这个最辣鸡
琴	2	2017-08-02 13:16	简直就是垃圾，版本更新了登录都登录不了，气的直接卸载了
152****5962	2	2017-08-02 13:14	垃圾 打不开了
153****1663	4	2017-08-02 13:13	连着下载安装好几次！今天系统有问题！打不开
出来练练	4	2017-08-02 13:12	怎么登不上去了，老是显示系统繁忙？
135****0916	2	2017-08-02 13:10	平安不错，这个app真心垃圾
浮生	6	2017-08-02 12:52	运行也太慢了吧，开个软件差不多要一分钟才进得去，还整天说系统繁忙，转圈转老半天，我开其他软件也不见得会这样。
cat	2	2017-08-02 12:49	太糟了
huafans011****3585	2	2017-08-02 12:40	垃圾，越更新越垃圾。怎么用以前的
huafans01****5917	2	2017-08-02 12:16	不能打开，真垃圾
****坚强	4	2017-08-02 12:11	怎么打不开了
520	2	2017-08-02 11:44	屎一样的系统，屎一样的银行，太卡了操作不上
136****6150	2	2017-08-02 11:44	什么呀，系统忙系统忙的。狗屁软件
梧桐月	2	2017-08-02 11:40	太难用了，一星都不想给，垃圾垃圾垃圾
欧阳	2	2017-08-02 11:16	垃圾中的战斗机
152****7270	2	2017-08-02 11:07	垃圾 密码找回都用不了
Ee	2	2017-08-02 11:05	慢、卡、闪退
飘风	2	2017-08-02 10:47	不知道什么鬼东西？老是登不进去，还一直系统繁忙
kevinsu****ming	2	2017-08-02 10:46	屎一样的银行，屎一样的app
****ng	2	2017-08-02 10:24	怎么怎么垃圾软件，太垃圾，不是卡住，就是系统繁忙。垃圾团队，上次吃东西用五折券，要结账时软件进不去了
****er	2	2017-08-01 22:28	太垃圾了，都进不去了
159****4026	1	2017-08-01 20:28	不错
国伟82	2	2017-08-01 09:11	尼玛，转账动态码发不过来，垃圾。
张勇	1	2017-07-31 11:03	值得拥有，就是额度太少了
183****6660	1	2017-07-29 16:00	非常好用，用的放心，很方便，谢谢一查什么业务都快。
151****1082	2	2017-07-26 19:19	我见过最烂的手机银行，没有之一
****in	4	2017-07-26 12:07	旧版本怎么退回，早知道不卸了！！！
飞毛腿	2	2017-07-26 09:50	这个软件真心不知道要怎么体验呀，连着wifi根本用不了，转成流量打开页面也慢的哭
chen	2	2017-07-25 23:13	很垃圾
134****8191	4	2017-07-25 10:55	不好用，把信用卡设为主页，又不能改，转个账手续麻烦了
9********@qq.com	2	2017-07-24 22:56	垃圾 想销卡
158****8793	4	2017-07-24 13:58	太差了验证码发过来了，看不到！！！
159****6504	4	2017-07-23 18:37	为什么一直提示后台运行，要怎么切换到当前操作？
152****0052	2	2017-07-22 20:11	屎一样的操作手感
********@qq.com	2	2017-07-21 11:45	平安信用卡不好 ，想销卡了，手续费什么都比别人贵
王清	2	2017-07-18 23:18	太差了，根本就没有用，无法登入，还我旧版本。
****肤丽人	1	2017-07-18 14:50	方便查账单明细
187****8005	4	2017-07-17 18:31	破口袋整天捣乱！弄的无法登录，人的需求不一样，每笔钱流水账都不能给明白。
133****8040	2	2017-07-17 11:50	特别卡 简直没法用 希望赶紧修复
红尾	4	2017-07-14 15:18	怎么退回到旧版本
huafans012****6902	2	2017-07-13 21:16	IT有时间好好整整其他系统，闲的没事整天把口袋银行更新来更新去，越整越烂，内部人都不想用了，真心想爆粗口！！！！
131****1093	1	2017-07-13 13:08	太方便了
kang	2	2017-07-11 21:16	垃圾玩意，总是无法登陆！
152****0896	1	2017-07-11 13:06	不错，用起来很方便！
****马儿跑	4	2017-07-11 08:11	太费流量了，这一点真的是无语了，部分页面打开速度也不快
朴	1	2017-07-10 05:48	方便实用
漂浮的山	2	2017-07-08 13:53	打不开
猛士追求	8	2017-07-04 16:53	评论都是软件做的有问题
59****123@qq.com	2	2017-07-04 16:15	不好用，打开太卡，没用的东西太多。
136****4006	2	2017-07-02 21:23	不能打开，错误代码1003
l.che****@huawei.com	1	2017-07-01 19:42	试试
huafans01****1682	2	2017-07-01 13:21	太他妈垃圾，这么大银行，做个app都做不好
HZG	4	2017-07-01 08:07	3.1.1不能自动填写短信验证码
****523	2	2017-06-30 11:28	垃圾东西更新好，原来的信用卡不能查询了，重新绑定也不行。
****@信念	6	2017-06-30 10:13	什么二合为一，越整越卡。哎。。。。。无语
永不放弃	2	2017-06-30 09:28	绑卡成功后，却看不到卡片信息，垃圾！
不弍迦	2	2017-06-30 09:25	新版垃圾不解释
****龙	2	2017-06-30 08:38	打开速度太慢，像蜗牛爬
****ybli	2	2017-06-30 02:59	转账模块下载失败？
137****5525	2	2017-06-29 11:52	银行app变成专推信用卡的app也就不吐槽了，信息更新延后，打开一堆广告，看看你还能这样作多久，客户会用换卡发声的！
****浪浪浪	2	2017-06-29 10:10	卡的
133****1066	2	2017-06-28 08:14	卡的一逼
h****fuji	2	2017-06-27 16:42	我特么一颗星都不想给！进转账记录一进去就死机，这什么破软件，那边急得要死我这边又进不去。被你们害惨了！
没落胖子	2	2017-06-26 17:49	垃圾，更新到最新版本最卡，不能用
麒 睿	2	2017-06-26 16:45	麻蛋，还必须开启通知，
188****6672	2	2017-06-25 16:44	我只想问候这位工程师他妈，点开一次要费10M流量，2块多钱啊!当我们是土豪吗?
帅哥虎爷	1	2017-06-24 23:01	使用方便，真的有用。
****忙	4	2017-06-24 07:02	真垃圾，
huafans01****1764	2	2017-06-23 19:06	我下载了，登录不了？求解
133****0910	2	2017-06-23 15:46	超级卡，没法用
136****3151	2	2017-06-23 11:07	比起旧版本，非常非常不好用，非常慢非常卡。郁闷透。
****a	2	2017-06-23 10:08	登录不了去呀这是什么情况
黄飞	1	2017-06-23 09:54	很好，比旧版有改进
风云无尚	8	2017-06-22 22:28	交易信息没有记录
huafans011****2588	2	2017-06-22 15:05	遇到问题联系客服永远只能有两种结果，第一连接不上客服，第二客服回复用户自己的网络有问题，他们不存在异常，基本是一款无用的app，可惜评论最低也要求一颗星，否则一颗星都不想给
huafans01****0715	2	2017-06-22 14:35	感觉还没以前的好用，收不到消费信息
****牛	2	2017-06-21 13:34	不好用，卡卡卡，页面也显示不出来，和客服反应还被刁难
浔陌	2	2017-06-21 12:14	打开需要1分钟，不，1分钟打开的还是报错状态
135****6730	2	2017-06-19 16:41	卡的很，望处理。
****uuz	2	2017-06-19 16:40	软件卡，反应跟老年人差不多！
****老刘	2	2017-06-19 16:25	没有星，卡的不要不要的
****涂乄	2	2017-06-19 16:10	更新后卡得要命
****ngwz	2	2017-06-19 15:52	垃圾垃圾辣鸡特么的
****昵称	2	2017-06-18 15:40	改版后体验差到没朋友
150****2272	4	2017-06-17 23:43	只想说你们为何要更新.旧版好用多.新版啥都看不了.心里累
134****1073	2	2017-06-17 23:03	很卡不好用
131****8999	2	2017-06-17 14:54	密码怎么设置都是过于简单，要求重新设置，实在是搞不明白
123	2	2017-06-17 10:17	反应慢，不详细
c****eつ離開	1	2017-06-17 01:10	👍👍👍👍👍👍👍
151****0119	2	2017-06-16 00:02	垃圾的不行∶以前版本多好都是信用卡信息∶现在升级后练信用卡页面都没显示了∶😡
136****4860	2	2017-06-15 18:57	太难用了
134****1583	2	2017-06-15 15:08	更新后，软件太卡了
159****9575	4	2017-06-15 08:10	收不到动态密码。无法转账。没原来的好用。
q****ezhe	2	2017-06-14 18:45	一颗都不想给
小磊	2	2017-06-13 23:47	账户跟密码正确总是显示密码错误
huafans0****3221	2	2017-06-13 11:07	更新后怎么老是黑屏。。。
153****5039	2	2017-06-13 01:07	信用卡页面怎么打不开
****歌	2	2017-06-12 22:12	辣鸡中的战斗机，还我原来的信用卡专用版
****hua	2	2017-06-12 17:39	查不到每次的消费记录，越更新越垃圾
huafans01****2776	2	2017-06-12 13:12	一星都不想给，那个密码设那么长你能记住？记不住写出来更不安全
苏蕾	2	2017-06-12 05:38	为什么我打都打不开真是要命
186****5253	4	2017-06-11 21:46	越更新越不好用
****好	2	2017-06-11 20:44	反应非常慢，一点都不好用
134****7918	4	2017-06-11 16:13	更新了老是死机，还是旧的好用点，什长垃圾App
****黑王者	2	2017-06-11 01:30	卡到死
103****537@qq.com	2	2017-06-10 12:18	用到就烦
****kboy	2	2017-06-09 19:57	我的满188抽红包啊，版本更新后全都不显示交易记录了，不知道信用卡是怎么评分的，用了2年还是1000的额度，没有逾期，好歹给我提一提额度啊。
轻描淡写	2	2017-06-09 16:28	真他妈的难用，老子只需要个信用卡的app，搞那么多破功能干毛线，垃圾平安
****n	2	2017-06-09 08:29	打开的时候少，大多打不开，建议不要升级，待优化
huafans011****2269	4	2017-06-09 05:58	打开速度慢
懒猫	1	2017-06-08 13:28	棒棒哒！
****江	1	2017-06-08 09:22	好
****u	4	2017-06-07 11:33	没有原来的好用
生活理财	2	2017-06-07 09:02	经常卡死
吴艳琼	2	2017-06-05 22:20	本来之前的app用得好好的，这次升级之后反而很多信息都不能显示了，在线客服和电话中心联系反映了好几次都没有给解决，太失望了！升级后的系统没有原来的好用😖😖😖😖
大熊	2	2017-06-05 21:49	死垃圾，经常卡死，一大堆bug，捆绑越来越多的垃圾东西
答案	2	2017-06-05 17:18	这垃圾，消费记录在哪里有！！！没事瞎更新什么鬼？？
138****5470	2	2017-06-05 11:27	絕對垃圾，合併以後一堆信用卡無關的功能，信用卡本身的卻不好用了，消費信息只到五月十七日就沒有更新了，當然也就沒辦法令紅包，故意的？ 總之如果只是為了信用卡的話，都別更新這個。
